system:index,date,day,location,maximum_2m_air_temperature,mean_2m_air_temperature,minimum_2m_air_temperature,month,total_precipitation,year,.geo
2_20190815,2019-08-15T00:00:00,15.0,Point2,307.8016435399323,301.86833945812367,296.8474242127143,8.0,7.610644958222245E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190816,2019-08-16T00:00:00,16.0,Point2,309.73241455250934,303.1649995836236,298.42327924064296,8.0,7.507457800523781E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190817,2019-08-17T00:00:00,17.0,Point2,307.73320813021655,302.5951143252479,299.42285627928646,8.0,5.046269192409991E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190818,2019-08-18T00:00:00,18.0,Point2,307.07190567877706,301.11563326823165,298.0228992738521,8.0,0.0167560461180034,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190819,2019-08-19T00:00:00,19.0,Point2,306.2778505885119,300.69052497969557,296.7172727847421,8.0,0.006968625696096626,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190820,2019-08-20T00:00:00,20.0,Point2,309.414417196079,303.14681927875205,298.82588536523787,8.0,9.685868031445879E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190821,2019-08-21T00:00:00,21.0,Point2,305.60913478506427,301.73462895708286,299.3158623774148,8.0,7.11366858313708E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190822,2019-08-22T00:00:00,22.0,Point2,300.754574107323,299.1219817423956,297.72629293103955,8.0,0.038201890943207834,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190823,2019-08-23T00:00:00,23.0,Point2,304.33896656926555,300.11385354546917,297.31275292463397,8.0,0.0010668034206081406,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190824,2019-08-24T00:00:00,24.0,Point2,306.78445914889943,301.9175094339305,297.78089877223374,8.0,7.745893015581703E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190825,2019-08-25T00:00:00,25.0,Point2,306.6357662437065,301.95064881974133,298.59025459907815,8.0,2.6630859762383633E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190826,2019-08-26T00:00:00,26.0,Point2,304.8378894823042,300.65568701742774,298.82351574323246,8.0,0.02698252284521079,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190827,2019-08-27T00:00:00,27.0,Point2,305.6709649939481,301.0935853504851,297.9520948857354,8.0,0.009940034656039244,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190828,2019-08-28T00:00:00,28.0,Point2,306.04416624313916,301.43862371997795,298.39049755886793,8.0,0.005711966354797838,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190829,2019-08-29T00:00:00,29.0,Point2,304.5320222210637,300.4284276532093,298.6365599167624,8.0,0.019588926366936456,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190830,2019-08-30T00:00:00,30.0,Point2,303.6080109071648,299.73969824503604,297.9407984222012,8.0,0.020290882260191462,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190831,2019-08-31T00:00:00,31.0,Point2,303.6948630570016,300.27178932283795,297.5830028603212,8.0,0.009265796677132147,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190901,2019-09-01T00:00:00,1.0,Point2,303.69942028311584,300.38543365514283,297.9734074377126,9.0,0.012665803707172933,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190902,2019-09-02T00:00:00,2.0,Point2,305.0859465700555,300.84850128328776,297.6434117819831,9.0,0.00598272381334394,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190903,2019-09-03T00:00:00,3.0,Point2,306.7274542988988,301.81257458213616,297.36385800153624,9.0,1.416646994016024E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190904,2019-09-04T00:00:00,4.0,Point2,306.7203978762174,302.3320594762271,299.07866285816107,9.0,0.018939538917027227,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190905,2019-09-05T00:00:00,5.0,Point2,303.67791857102077,300.7448219056475,298.1904284673333,9.0,3.3547227674456126E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190906,2019-09-06T00:00:00,6.0,Point2,305.3269601906447,300.8617878433224,297.45207268138154,9.0,0.006082505976508091,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190907,2019-09-07T00:00:00,7.0,Point2,304.3094575282675,301.0361165108333,298.5911420774842,9.0,0.0015327407206646737,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190908,2019-09-08T00:00:00,8.0,Point2,306.526476302293,301.5292832356509,298.5814780853755,9.0,8.049035667456515E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190909,2019-09-09T00:00:00,9.0,Point2,305.6576843455397,301.1041057834727,298.0709783922436,9.0,0.009762819567333351,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190910,2019-09-10T00:00:00,10.0,Point2,306.53206529190857,301.51466266979963,298.0858383908726,9.0,0.004687348496941045,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190911,2019-09-11T00:00:00,11.0,Point2,307.01370545267895,301.82848956319083,297.59288741359256,9.0,3.6713286623790833E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190912,2019-09-12T00:00:00,12.0,Point2,306.4307667129418,301.9945294127476,298.5910168100069,9.0,0.004156503188039171,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190913,2019-09-13T00:00:00,13.0,Point2,305.13197508716786,300.71921290803806,297.88514403611555,9.0,0.011458809865251971,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190914,2019-09-14T00:00:00,14.0,Point2,306.0957332656525,300.520215142311,297.4189860383599,9.0,0.010670070783859835,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190915,2019-09-15T00:00:00,15.0,Point2,306.6234919557905,302.0703821627337,298.07493889422597,9.0,3.607951319603524E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190916,2019-09-16T00:00:00,16.0,Point2,305.555652517845,300.6230205274424,297.37021202231915,9.0,7.123620777826096E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190917,2019-09-17T00:00:00,17.0,Point2,306.14527264062235,301.13762428806626,297.0837366766726,9.0,1.4314597104820648E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190918,2019-09-18T00:00:00,18.0,Point2,305.58203234055213,301.9560870658697,298.3102933872121,9.0,5.329218934046598E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190919,2019-09-19T00:00:00,19.0,Point2,304.44438990790536,300.06739344389206,296.60739631555987,9.0,0.018103455081767573,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190920,2019-09-20T00:00:00,20.0,Point2,304.3511070127809,300.79898918850574,297.6837969144743,9.0,1.1231499341995054E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190921,2019-09-21T00:00:00,21.0,Point2,306.26244171148534,300.2084721924854,294.9607175660538,9.0,1.6490212477797457E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190922,2019-09-22T00:00:00,22.0,Point2,304.74586600937016,301.1924283653933,298.71833942504946,9.0,0.00132221972114801,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190923,2019-09-23T00:00:00,23.0,Point2,305.1806427669395,301.35615363155483,298.956418227181,9.0,4.827735049541318E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190924,2019-09-24T00:00:00,24.0,Point2,306.17257348365837,301.5434011985631,297.653001588249,9.0,3.092005979644382E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190925,2019-09-25T00:00:00,25.0,Point2,307.1095842965947,301.9324798181731,298.24275358587806,9.0,1.7152302981214447E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190926,2019-09-26T00:00:00,26.0,Point2,306.46770594693135,301.5066981137765,297.79119522342035,9.0,2.77621148881957E-6,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190927,2019-09-27T00:00:00,27.0,Point2,305.6721392264475,301.5009193204387,298.3646047808559,9.0,1.8444265901105423E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190928,2019-09-28T00:00:00,28.0,Point2,306.5350250470595,301.56042487470916,297.8499324599693,9.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190929,2019-09-29T00:00:00,29.0,Point2,303.9229205890783,300.5251085340592,297.7578359811339,9.0,4.632888789918129E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20190930,2019-09-30T00:00:00,30.0,Point2,307.3196868315453,301.1526930603611,295.7651022397268,9.0,2.9218635441627356E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191001,2019-10-01T00:00:00,1.0,Point2,308.1889317651624,302.3071795483861,298.52761727891567,10.0,4.9058839699133055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191002,2019-10-02T00:00:00,2.0,Point2,307.14554158832584,301.7820945178081,297.54109687559355,10.0,1.2877986476689525E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191003,2019-10-03T00:00:00,3.0,Point2,307.4433061688748,301.55611146741774,296.42225413070105,10.0,0.010258332453013408,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191004,2019-10-04T00:00:00,4.0,Point2,308.09135225456555,302.036551255217,298.1180068233753,10.0,0.003877098329461277,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191005,2019-10-05T00:00:00,5.0,Point2,304.4146887777933,300.8296366227696,298.97735299525885,10.0,0.0104845458277194,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191006,2019-10-06T00:00:00,6.0,Point2,307.5025601050882,302.22481786708914,298.58786898677965,10.0,1.651658286467657E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191007,2019-10-07T00:00:00,7.0,Point2,305.1139959757319,300.5428183417236,297.1784859962516,10.0,4.254461374672868E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191008,2019-10-08T00:00:00,8.0,Point2,304.93469594796403,300.6308742970886,297.0540015770574,10.0,0.010349819187334602,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191009,2019-10-09T00:00:00,9.0,Point2,302.4649522480055,299.20348935759495,296.1909110246751,10.0,0.012679754817224363,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191010,2019-10-10T00:00:00,10.0,Point2,306.33544698252246,301.5443485083465,297.56638712064523,10.0,1.0684344656016181E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191011,2019-10-11T00:00:00,11.0,Point2,307.931963388167,301.6494649087421,296.8038150226435,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191012,2019-10-12T00:00:00,12.0,Point2,308.93309495654375,302.0824585795239,297.40874068370624,10.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191013,2019-10-13T00:00:00,13.0,Point2,305.9885637610715,301.3737004806559,297.414227073534,10.0,0.005540279898970005,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191014,2019-10-14T00:00:00,14.0,Point2,304.2226093145489,300.61607784397125,298.3756116447307,10.0,0.001873176528355138,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191015,2019-10-15T00:00:00,15.0,Point2,306.13019126291704,301.0180527296552,297.43373867125047,10.0,0.003932614724379665,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191016,2019-10-16T00:00:00,16.0,Point2,306.9961301523875,301.5847101939699,297.38161468803827,10.0,1.00295773378703E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191017,2019-10-17T00:00:00,17.0,Point2,307.553306928209,302.6865777073603,299.16044902894623,10.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191018,2019-10-18T00:00:00,18.0,Point2,308.2004573354962,302.7706481078434,299.15890302548206,10.0,1.0502285159814406E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191019,2019-10-19T00:00:00,19.0,Point2,308.1196520328057,302.651381373615,298.83973840595434,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191020,2019-10-20T00:00:00,20.0,Point2,308.82239676387815,301.863909719326,297.04876499217,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191021,2019-10-21T00:00:00,21.0,Point2,307.23333587825266,300.50396311811534,295.01799594645996,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191022,2019-10-22T00:00:00,22.0,Point2,307.23083079091697,300.2082194585488,295.40331379600474,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191023,2019-10-23T00:00:00,23.0,Point2,308.1614820051649,300.71621469901055,296.11774650175954,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191024,2019-10-24T00:00:00,24.0,Point2,307.5165798244615,301.359895470412,296.72258416630063,10.0,7.68888700266784E-4,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191025,2019-10-25T00:00:00,25.0,Point2,307.0501347910354,301.3683653036102,296.77333655391817,10.0,0.0017416063115819839,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191026,2019-10-26T00:00:00,26.0,Point2,308.7051835956808,302.34008238423115,297.89824679940267,10.0,1.2695461346479953E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191027,2019-10-27T00:00:00,27.0,Point2,310.1384891360283,302.1437074020258,296.83296477443145,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191028,2019-10-28T00:00:00,28.0,Point2,309.12577607822095,299.43462297036945,291.0496916768141,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191029,2019-10-29T00:00:00,29.0,Point2,309.24980337734775,298.3775265199602,290.2806013852585,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191030,2019-10-30T00:00:00,30.0,Point2,310.31476383548176,299.83036457218935,290.8035373981985,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191031,2019-10-31T00:00:00,31.0,Point2,309.68703324672316,299.6430281445609,291.5920520299022,10.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191101,2019-11-01T00:00:00,1.0,Point2,310.5212296730046,300.5539745769563,293.5421009179183,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191102,2019-11-02T00:00:00,2.0,Point2,311.64280391544884,301.70219449842375,293.96034795384554,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191103,2019-11-03T00:00:00,3.0,Point2,309.6520813053833,301.7087323993846,294.55951753544446,11.0,2.280312679959703E-7,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191104,2019-11-04T00:00:00,4.0,Point2,312.3411593207203,302.7034709761325,295.1804357557366,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191105,2019-11-05T00:00:00,5.0,Point2,311.5869101755463,302.8773461959949,295.60682985573584,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191106,2019-11-06T00:00:00,6.0,Point2,311.11166532755215,301.9789562661115,294.62631377399117,11.0,-1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191107,2019-11-07T00:00:00,7.0,Point2,308.758592191047,300.61163834383933,294.76507015634246,11.0,-4.470348358154297E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191108,2019-11-08T00:00:00,8.0,Point2,307.4465159732973,299.6063235252542,293.50784107037657,11.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191109,2019-11-09T00:00:00,9.0,Point2,308.8058570842449,299.900282216384,293.1851307623695,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191110,2019-11-10T00:00:00,10.0,Point2,309.1864955822394,300.42328383079433,293.70911561220663,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191111,2019-11-11T00:00:00,11.0,Point2,310.1413881227017,300.7261324083402,294.42500439260044,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191112,2019-11-12T00:00:00,12.0,Point2,309.76265071607435,300.7802573146123,294.68924577560676,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191113,2019-11-13T00:00:00,13.0,Point2,309.6545025110943,299.678091217917,291.5331677342038,11.0,-1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191114,2019-11-14T00:00:00,14.0,Point2,310.096356796208,298.96051168264853,289.60219587085066,11.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191115,2019-11-15T00:00:00,15.0,Point2,307.7526428946711,299.33910096788094,292.6873102871567,11.0,-3.725290298461914E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191116,2019-11-16T00:00:00,16.0,Point2,306.78650506616833,299.48234152873033,293.76192557348486,11.0,-8.568167686462402E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191117,2019-11-17T00:00:00,17.0,Point2,308.69340694064715,300.5023983592425,294.744911564814,11.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191118,2019-11-18T00:00:00,18.0,Point2,308.22004576498495,300.93237327630806,294.9966841721715,11.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191119,2019-11-19T00:00:00,19.0,Point2,306.5260866623655,300.31627083085436,296.21389246238346,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191120,2019-11-20T00:00:00,20.0,Point2,307.5377177406256,300.29066144886997,295.06993374622465,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191121,2019-11-21T00:00:00,21.0,Point2,308.19071640285796,299.70012779958404,293.7764410500506,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191122,2019-11-22T00:00:00,22.0,Point2,308.17462479111447,299.54658711214967,293.21176575934646,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191123,2019-11-23T00:00:00,23.0,Point2,309.4375415348349,299.65479867343356,292.98978138174823,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191124,2019-11-24T00:00:00,24.0,Point2,310.1034994320906,300.11526210362547,292.32169190525786,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191125,2019-11-25T00:00:00,25.0,Point2,309.58152039938903,300.50646956566146,293.46200986421576,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191126,2019-11-26T00:00:00,26.0,Point2,308.9946172141024,300.04764688436325,293.96147286419387,11.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191127,2019-11-27T00:00:00,27.0,Point2,307.84354335231444,298.76988109222884,292.0883467871099,11.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191128,2019-11-28T00:00:00,28.0,Point2,306.6233018690011,298.28863771807704,291.6162455789141,11.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191129,2019-11-29T00:00:00,29.0,Point2,308.2937827755571,298.8351719146175,291.865841143533,11.0,-1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191130,2019-11-30T00:00:00,30.0,Point2,309.6933915924686,299.64321366950554,292.46197183642903,11.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191201,2019-12-01T00:00:00,1.0,Point2,308.099684274469,299.5431083376765,292.6828481014574,12.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191202,2019-12-02T00:00:00,2.0,Point2,309.661645981279,299.1862507711931,290.87434908794796,12.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191203,2019-12-03T00:00:00,3.0,Point2,309.18895541911616,299.17146578972944,291.1602783560683,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191204,2019-12-04T00:00:00,4.0,Point2,307.0684976873861,298.3456487478723,291.7997846791484,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191205,2019-12-05T00:00:00,5.0,Point2,303.9675557368018,296.49650087153583,291.0477602943222,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191206,2019-12-06T00:00:00,6.0,Point2,301.00405469766656,294.6666054348536,289.41056176848394,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191207,2019-12-07T00:00:00,7.0,Point2,302.95520533520926,295.77606739892644,288.9536182900422,12.0,1.4676837939125233E-5,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191208,2019-12-08T00:00:00,8.0,Point2,303.15006938145467,297.23084358404543,292.9831486385191,12.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191209,2019-12-09T00:00:00,9.0,Point2,304.02343396166526,297.648097858604,292.6258487846674,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191210,2019-12-10T00:00:00,10.0,Point2,307.4596914087648,298.7026248046184,292.9561060581605,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191211,2019-12-11T00:00:00,11.0,Point2,304.42869584259176,297.8525135015702,292.92048709826935,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191212,2019-12-12T00:00:00,12.0,Point2,306.4501693195208,297.74406538734064,291.2113538986769,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191213,2019-12-13T00:00:00,13.0,Point2,307.64904011043103,297.48809751433515,291.2019807338434,12.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191214,2019-12-14T00:00:00,14.0,Point2,309.45975077233726,297.5592777436191,289.34496791417234,12.0,4.0978193283081055E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191215,2019-12-15T00:00:00,15.0,Point2,309.56147634710703,298.25813014859744,289.92431991478827,12.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191216,2019-12-16T00:00:00,16.0,Point2,305.9163485055695,296.7824063933331,290.39107518642123,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191217,2019-12-17T00:00:00,17.0,Point2,305.89531243385176,296.35555348231486,289.5034139343035,12.0,-1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191218,2019-12-18T00:00:00,18.0,Point2,307.9210677591066,297.5289157777297,290.5691767705417,12.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191219,2019-12-19T00:00:00,19.0,Point2,308.1769388664796,297.95719377949376,290.95448528633193,12.0,1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191220,2019-12-20T00:00:00,20.0,Point2,307.349933407498,297.92841172101924,291.08145571416117,12.0,4.470348358154297E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191221,2019-12-21T00:00:00,21.0,Point2,306.3745224931654,297.19950612237096,290.21489410311005,12.0,4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191222,2019-12-22T00:00:00,22.0,Point2,308.51572391396036,297.8362530583728,289.74705514161064,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191223,2019-12-23T00:00:00,23.0,Point2,310.3988794938728,298.8789257845872,290.47686431920516,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191224,2019-12-24T00:00:00,24.0,Point2,310.68292108650115,299.17490799942425,290.85595606882293,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191225,2019-12-25T00:00:00,25.0,Point2,307.96271620223223,298.0670577922478,290.6569942317189,12.0,-1.862645149230957E-9,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191226,2019-12-26T00:00:00,26.0,Point2,309.2761624318924,297.0228124319447,286.9828505706937,12.0,-4.284083843231201E-8,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191227,2019-12-27T00:00:00,27.0,Point2,308.87717882307965,296.8417558228684,288.04305028068075,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191228,2019-12-28T00:00:00,28.0,Point2,308.7823225891793,297.4257873046494,288.07351048712945,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191229,2019-12-29T00:00:00,29.0,Point2,308.7072559439375,297.56103390479694,288.6533620320734,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20191230,2019-12-30T00:00:00,30.0,Point2,307.97984406185014,298.0887994928255,290.1529538512718,12.0,0.0,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
